"store","websites","attribute_set","type","category_ids","sku","has_options","name","manufacturer","url_key","meta_title","meta_description","image","small_image","thumbnail","gift_message_available","options_container","custom_design","url_path","weight","price","cost","minimal_price","model","dimension","description","in_depth","activation_information","meta_keyword","short_description","custom_layout_update","status","tax_class_id","color","visibility","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","processor","memory","hardrive","screensize","computer_manufacturers","gender","shoe_size","shoe_type","shirt_size","country_orgin","finish","room","megapixels","ram_size","cpu_speed","max_resolution","response_time","contrast_ratio","harddrive_speed","sku_type","weight_type","price_type","price_view","shipment_type","special_price","special_from_date"
"admin","base","Shoes","simple","16","asc_12","0","ASICS® Men's GEL-Kayano® XII","Asics","asics-men-s-gel-kayano-xii-12","ASICS® Men's GEL-Kayano® XII","ASICS® Men's GEL-Kayano® XII","","","","Use config","Block after Info Column","","asics-men-s-gel-kayano-xii-12.html","3.0000","134.9900","29.9900","134.9900","B000CP1M00","","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. Solyte midsole material is lighter than standard EVA and SpEVA® combined with improved cushioning and durability. Impact Guidance System (I.G.S.®) uses linked componentry to encourage optimal gait while allowing for natural foot movement from heel strike to toe off. DuoMax® support system helps ensure that the shoe maintains proper support for the foot during the critical transition from heel strike to toe off. Space Trusstic® System creates a pocket between the Trusstic® System device and the midsole, allowing for greater midsole deformation and more efficient foot function. GEL® Cushioning System provides maximum rearfoot and forefoot shock attenuation. Wt. 12.6 oz.","# I.G.S.?: Allows for natural foot movement from heel strike to toe-off
# DuoMax? Support System: Maintains proper support for the foot during the critical transition from heel strike to toe-off
# Space Trusstic System?: Allows for greater midsole deformation and more efficient foot function
# GEL? Cushioning System: Provides maximum rearfoot/forefoot shock attenuation
# Biomorphic Fit Upper: Provides enhanced upper fit and comfort while limiting irritation","","ASICS® Men's GEL-Kayano® XII ","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. ","","Enabled","Taxable Goods","Gray","Not Visible Individually","326.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ASICS® Men's GEL-Kayano® XII","0","simple","","","","","","","","Mens","12","Running","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","configurable","16","ken","1","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole","kenneth-cole-new-york-men-s-con-verge-slip-on","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole New York Men's Con-verge Slip-on","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on.jpg","Use config","Product Info Column","","kenneth-cole-new-york-men-s-con-verge-slip-on.html","2.0000","160.9900","29.9900","160.9900","B000IKC6AY","","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue with side elastic panels for a comfortable, secure fit. Smooth leather lining, cushioned leather topped insole. Dress midsole with a beveled edge, 1 inch capped dress heel. Flat traction outsole.","The handsome style of the Con-Verge slip-on from Kenneth Cole New York is larger than life. This sharp shoe has a semi-polished smooth leather upper, a squared off stitched apron toe, and dual-goring for easy on/off accessibility. It also features soft leather linings, a cushioned insole, and a paneled rubber outsole for a sturdy step. The Con-Verge is a perfect companion to your business and special occasion wardrobes.","","Kenneth Cole, New York, Men's, Con-verge, Slip-on","Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe.","","Enabled","Taxable Goods","Black","Catalog, Search","114.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Kenneth Cole New York Men's Con-verge Slip-on","0","configurable","","","","","","","","Mens","","Dress","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16","ken_9","0","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole","kenneth-cole-new-york-men-s-con-verge-slip-on-9","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole New York Men's Con-verge Slip-on","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-1.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-2.jpg","Use config","Block after Info Column","","kenneth-cole-new-york-men-s-con-verge-slip-on-9.html","2.0000","160.9900","29.9900","160.9900","B000IKC6AY","","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue with side elastic panels for a comfortable, secure fit. Smooth leather lining, cushioned leather topped insole. Dress midsole with a beveled edge, 1 inch capped dress heel. Flat traction outsole.","The handsome style of the Con-Verge slip-on from Kenneth Cole New York is larger than life. This sharp shoe has a semi-polished smooth leather upper, a squared off stitched apron toe, and dual-goring for easy on/off accessibility. It also features soft leather linings, a cushioned insole, and a paneled rubber outsole for a sturdy step. The Con-Verge is a perfect companion to your business and special occasion wardrobes.","","Kenneth Cole New York Men's Con-verge Slip-on","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue","","Enabled","Taxable Goods","Black","Not Visible Individually","618.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Kenneth Cole New York Men's Con-verge Slip-on","0","simple","","","","","","","","Mens","9","Dress","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16","ken_10","0","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole","kenneth-cole-new-york-men-s-con-verge-slip-on-10","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole New York Men's Con-verge Slip-on","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-1.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-2.jpg","Use config","Block after Info Column","","kenneth-cole-new-york-men-s-con-verge-slip-on-10.html","2.0000","160.9900","29.9900","160.9900","B000IKC6AY","","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue with side elastic panels for a comfortable, secure fit. Smooth leather lining, cushioned leather topped insole. Dress midsole with a beveled edge, 1 inch capped dress heel. Flat traction outsole.","The handsome style of the Con-Verge slip-on from Kenneth Cole New York is larger than life. This sharp shoe has a semi-polished smooth leather upper, a squared off stitched apron toe, and dual-goring for easy on/off accessibility. It also features soft leather linings, a cushioned insole, and a paneled rubber outsole for a sturdy step. The Con-Verge is a perfect companion to your business and special occasion wardrobes.","","Kenneth Cole New York Men's Con-verge Slip-on","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue","","Enabled","Taxable Goods","Black","Not Visible Individually","820.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Kenneth Cole New York Men's Con-verge Slip-on","0","simple","","","","","","","","Mens","10","Dress","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16","ken_11","0","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole","kenneth-cole-new-york-men-s-con-verge-slip-on-11","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole New York Men's Con-verge Slip-on","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-1.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-2.jpg","Use config","Block after Info Column","","kenneth-cole-new-york-men-s-con-verge-slip-on-11.html","2.0000","160.9900","29.9900","160.9900","B000IKC6AY","","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue with side elastic panels for a comfortable, secure fit. Smooth leather lining, cushioned leather topped insole. Dress midsole with a beveled edge, 1 inch capped dress heel. Flat traction outsole.","The handsome style of the Con-Verge slip-on from Kenneth Cole New York is larger than life. This sharp shoe has a semi-polished smooth leather upper, a squared off stitched apron toe, and dual-goring for easy on/off accessibility. It also features soft leather linings, a cushioned insole, and a paneled rubber outsole for a sturdy step. The Con-Verge is a perfect companion to your business and special occasion wardrobes.","","Kenneth Cole New York Men's Con-verge Slip-on","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue","","Enabled","Taxable Goods","Black","Not Visible Individually","966.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Kenneth Cole New York Men's Con-verge Slip-on","0","simple","","","","","","","","Mens","11","Dress","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16","ken_12","0","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole","kenneth-cole-new-york-men-s-con-verge-slip-on-12","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole New York Men's Con-verge Slip-on","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-1.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-2.jpg","Use config","Block after Info Column","","kenneth-cole-new-york-men-s-con-verge-slip-on-12.html","2.0000","160.9900","29.9900","160.9900","B000IKC6AY","","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue with side elastic panels for a comfortable, secure fit. Smooth leather lining, cushioned leather topped insole. Dress midsole with a beveled edge, 1 inch capped dress heel. Flat traction outsole.","The handsome style of the Con-Verge slip-on from Kenneth Cole New York is larger than life. This sharp shoe has a semi-polished smooth leather upper, a squared off stitched apron toe, and dual-goring for easy on/off accessibility. It also features soft leather linings, a cushioned insole, and a paneled rubber outsole for a sturdy step. The Con-Verge is a perfect companion to your business and special occasion wardrobes.","","Kenneth Cole New York Men's Con-verge Slip-on","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue","","Enabled","Taxable Goods","Black","Not Visible Individually","898.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Kenneth Cole New York Men's Con-verge Slip-on","0","simple","","","","","","","","Mens","12","Dress","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","configurable","17","steve","1","Steven by Steve Madden Pryme Pump","Steve Madden","steven-by-steve-madden-pryme-pump","Steven by Steve Madden Pryme Pump","Steven by Steve Madden Pryme Pump","/s/t/steven-by-steve-madden-pryme-pump.jpg","/s/t/steven-by-steve-madden-pryme-pump.jpg","/s/t/steven-by-steve-madden-pryme-pump.jpg","Use config","Product Info Column","","steven-by-steve-madden-pryme-pump.html","2.0000","69.9900","29.9900","69.9900","B000NOGIKY","","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.","A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ","","Steven by Steve Madden Pryme Pump"," This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe","","Enabled","Taxable Goods","Red","Catalog, Search","961.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Steven by Steve Madden Pryme Pump","0","configurable","","","","","","","","Womens","","Dress","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","steve_5","0","Steven by Steve Madden Pryme Pump","Steve Madden","steven-by-steve-madden-pryme-pump-5","Steven by Steve Madden Pryme Pump","Steven by Steve Madden Pryme Pump","/s/t/steven-by-steve-madden-pryme-pump.jpg","/s/t/steven-by-steve-madden-pryme-pump-1.jpg","/s/t/steven-by-steve-madden-pryme-pump-2.jpg","Use config","Block after Info Column","","steven-by-steve-madden-pryme-pump-5.html","2.0000","69.9900","29.9900","69.9900","B000NOGIKY","","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.","A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ","","Steven by Steve Madden Pryme Pump","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe","","Enabled","Taxable Goods","Red","Not Visible Individually","641.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Steven by Steve Madden Pryme Pump","0","simple","","","","","","","","Womens","5","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","steve_6","0","Steven by Steve Madden Pryme Pump","Steve Madden","steven-by-steve-madden-pryme-pump-6","Steven by Steve Madden Pryme Pump","Steven by Steve Madden Pryme Pump","/s/t/steven-by-steve-madden-pryme-pump.jpg","/s/t/steven-by-steve-madden-pryme-pump-1.jpg","/s/t/steven-by-steve-madden-pryme-pump-2.jpg","Use config","Block after Info Column","","steven-by-steve-madden-pryme-pump-6.html","2.0000","69.9900","29.9900","69.9900","B000NOGIKY","","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.","A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ","","Steven by Steve Madden Pryme Pump","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe","","Enabled","Taxable Goods","Red","Not Visible Individually","537.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Steven by Steve Madden Pryme Pump","0","simple","","","","","","","","Womens","6","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","steve_7","0","Steven by Steve Madden Pryme Pump","Steve Madden","steven-by-steve-madden-pryme-pump-7","Steven by Steve Madden Pryme Pump","Steven by Steve Madden Pryme Pump","/s/t/steven-by-steve-madden-pryme-pump.jpg","/s/t/steven-by-steve-madden-pryme-pump-1.jpg","/s/t/steven-by-steve-madden-pryme-pump-2.jpg","Use config","Block after Info Column","","steven-by-steve-madden-pryme-pump-7.html","2.0000","69.9900","29.9900","69.9900","B000NOGIKY","","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.","A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ","","Steven by Steve Madden Pryme Pump","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe","","Enabled","Taxable Goods","Red","Not Visible Individually","808.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Steven by Steve Madden Pryme Pump","0","simple","","","","","","","","Womens","7","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","steve_8","0","Steven by Steve Madden Pryme Pump","Steve Madden","steven-by-steve-madden-pryme-pump-8","Steven by Steve Madden Pryme Pump","Steven by Steve Madden Pryme Pump","/s/t/steven-by-steve-madden-pryme-pump.jpg","/s/t/steven-by-steve-madden-pryme-pump-1.jpg","/s/t/steven-by-steve-madden-pryme-pump-2.jpg","Use config","Block after Info Column","","steven-by-steve-madden-pryme-pump-8.html","2.0000","69.9900","29.9900","69.9900","B000NOGIKY","","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.","A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ","","Steven by Steve Madden Pryme Pump","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe","","Enabled","Taxable Goods","Red","Not Visible Individually","718.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Steven by Steve Madden Pryme Pump","0","simple","","","","","","","","Womens","8","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","configurable","17","nine","1","Nine West Women's Lucero Pump","Nine West","nine-west-women-s-lucero-pump","Nine West Women's Lucero Pump","Nine West Women's Lucero Pump","/n/i/nine-west-women-s-lucero-pump.jpg","/n/i/nine-west-women-s-lucero-pump.jpg","/n/i/nine-west-women-s-lucero-pump.jpg","Use config","Product Info Column","","nine-west-women-s-lucero-pump.html","2.0000","89.9900","29.9900","89.9900","B000LJQVF8","","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.","The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ","","Nine West, Women, Lucero, Pump","This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp","","Enabled","Taxable Goods","Red","Catalog, Search","384.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Nine West Women's Lucero Pump","0","configurable","","","","","","","","Womens","","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","nine_4","0","Nine West Women's Lucero Pump","Nine West","nine-west-women-s-lucero-pump-4","Nine West Women's Lucero Pump","Nine West Women's Lucero Pump","","","","Use config","Block after Info Column","","nine-west-women-s-lucero-pump-4.html","2.0000","89.9900","29.9900","89.9900","B000LJQVF8","","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.","The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ","","Nine West Women's Lucero Pump ","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp","","Enabled","Taxable Goods","Red","Not Visible Individually","379.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Nine West Women's Lucero Pump","0","simple","","","","","","","","Womens","4","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","nine_5","0","Nine West Women's Lucero Pump","Nine West","nine-west-women-s-lucero-pump-5","Nine West Women's Lucero Pump","Nine West Women's Lucero Pump","","","","Use config","Block after Info Column","","nine-west-women-s-lucero-pump-5.html","2.0000","89.9900","29.9900","89.9900","B000LJQVF8","","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.","The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ","","Nine West Women's Lucero Pump ","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp","","Enabled","Taxable Goods","Red","Not Visible Individually","312.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Nine West Women's Lucero Pump","0","simple","","","","","","","","Womens","5","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","nine_6","0","Nine West Women's Lucero Pump","Nine West","nine-west-women-s-lucero-pump-6","Nine West Women's Lucero Pump","Nine West Women's Lucero Pump","","","","Use config","Block after Info Column","","nine-west-women-s-lucero-pump-6.html","2.0000","89.9900","29.9900","89.9900","B000LJQVF8","","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.","The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ","","Nine West Women's Lucero Pump ","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp","","Enabled","Taxable Goods","Red","Not Visible Individually","979.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Nine West Women's Lucero Pump","0","simple","","","","","","","","Womens","6","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","configurable","17","ecco","1","ECCO Womens Golf Flexor Golf Shoe","Ecco","ecco-womens-golf-flexor-golf-shoe","ECCO Womens Golf Flexor Golf Shoe","ECCO Womens Golf Flexor Golf Shoe","/e/c/ecco-womens-golf-flexor-golf-shoe.jpg","/e/c/ecco-womens-golf-flexor-golf-shoe.jpg","/e/c/ecco-womens-golf-flexor-golf-shoe.jpg","Use config","Product Info Column","","ecco-womens-golf-flexor-golf-shoe.html","4.0000","159.9900","29.9900","159.9900","B000NPOA1M","","Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.","<ul>
<ul class=""disc"">
<li>Breathable mesh fabric lining<br></li>
<li>Cushioned Comfort Fibre System(R) <br></li>
<li>Moisture absorbent<br></li>
<li>Anti-bacterial insole<br></li>
</ul>","","ECCO, Womens, Golf, Flexor, Shoe","With a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links.","","Enabled","Taxable Goods","Brown","Catalog, Search","264.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ECCO Womens Golf Flexor Golf Shoe","0","configurable","","","","","","","","Womens","","Golf Shoes","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","ecco_4","0","ECCO Womens Golf Flexor Golf Shoe","Ecco","ecco-womens-golf-flexor-golf-shoe-4","ECCO Womens Golf Flexor Golf Shoe","ECCO Womens Golf Flexor Golf Shoe","/e/c/ecco-womens-golf-flexor-golf-shoe.jpg","/e/c/ecco-womens-golf-flexor-golf-shoe-1.jpg","/e/c/ecco-womens-golf-flexor-golf-shoe-2.jpg","Use config","Block after Info Column","","ecco-womens-golf-flexor-golf-shoe-4.html","4.0000","159.9900","29.9900","159.9900","B000NPOA1M","","Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.","Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.","","ECCO Womens Golf Flexor Golf Shoe","Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links.","","Enabled","Taxable Goods","Brown","Not Visible Individually","336.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ECCO Womens Golf Flexor Golf Shoe","0","simple","","","","","","","","Womens","4","Golf Shoes","","","","","","","","","","","","","","","","","",""
